,res,temp6t410,press6t4,dew6t4,prcp6t4,wind6t4,skycover,ozone,co,pm25
10142,0.0,0.03874,30.227,34.62,0.0,8.2,0.9166667,0.009917,1.4875,13.1
10143,0.0,0.0302,30.106,23.4,0.0,3.6,1.0,0.002,0.8375,20.8
10144,0.0,0.0809,29.779,69.3,0.0,3.9,0.5416667,0.069292,,23.6
10145,0.0,0.0434,29.999,31.2,0.0,3.2,0.39166668,0.019833,0.5125,1.041667
10146,1.0,,,,,,0.39166668,0.009542,0.6125,15.8
10147,0.0,0.0575,29.026,49.0,0.096,9.6,0.6304348,0.018417,0.408333,5.2
10148,0.0,0.0508,29.732,45.2,0.0034999999,6.5,0.85,0.003792,1.091667,8.616667
10149,1.0,0.0379,29.997,31.6,0.0,1.8,0.5416667,0.009708,,18.9
10150,1.0,,,,,,0.7875,0.005583,1.625,31.7
10151,0.0,0.0226,29.859,5.5,0.0,2.5,0.64166665,0.006708,0.620833,28.3
10152,0.0,0.0467,29.771,39.3,0.0,3.0,0.7083333,0.021958,0.704167,14.954167
10153,0.0,0.0344,30.13,24.7,0.0,2.7,0.95,0.013792,,28.5
10154,0.0,0.0642,29.925,60.5,0.0,2.2,0.93043476,0.01575,1.166667,8.1
10155,0.0,0.0096,29.824,-6.3,0.0,8.8,0.4125,0.022333,0.570833,8.3
10156,0.0,0.06519999,29.604,53.6,0.0,4.0,0.3478261,0.01925,,8.8
10157,0.0,,,,,,0.6,0.027625,0.620833,5.6
10158,0.0,0.030100001,29.599,20.6,0.0030999999,5.0,0.8869565,0.002,0.720833,19.2
10159,0.0,0.0189,29.451,11.5,0.0003,5.8,0.42916667,0.016042,0.725,18.3
10160,1.0,0.0263,29.799,24.8,0.001,1.4,0.84583336,0.008458,0.758333,18.7
10161,0.0,0.0544,30.058,39.3,0.0,7.7,0.425,0.016292,1.0,1.9
10162,0.0,0.03874,30.227,34.62,0.0,8.2,0.9166667,0.009917,1.4875,13.1
10163,0.0,0.0539,29.704,31.3,0.0,5.7,0.2625,0.034792,,6.5
10164,0.0,0.051799998,29.322,41.6,0.0009999999,8.9,0.775,0.030125,0.620833,8.0
10165,0.0,0.0742,29.647,67.9,0.0,3.0,0.80833334,0.01925,0.745833,9.5
10166,0.0,0.0768,29.518,63.2,0.0,4.7,0.5416667,0.038111,0.720833,35.3
10167,0.0,0.042799998,30.064,38.0,0.0,1.0,0.54583335,0.005375,,29.775
10168,0.0,0.0675,29.788,55.4,0.0,1.7,0.37916666,0.033167,0.479167,18.9
10169,0.0,,30.014,,0.0,3.0,0.008333334,0.011083,0.604167,1.8
10170,0.0,0.0305,29.639,16.5,0.0,3.8,0.4869565,0.010125,0.8,19.441668
10171,0.0,0.0625,30.092,58.1,0.0,0.3,0.475,0.020833,1.029167,8.195833
10172,0.0,0.065,29.854,62.4,0.0,1.9,0.71666664,0.010125,0.620833,15.8
10173,0.0,0.0709,29.636,70.0,0.016099999,2.2,0.91818184,0.01725,1.104167,8.395833
10174,0.0,0.0726,29.823,62.9,0.0,5.7,0.9125,0.037083,,17.5
10175,0.0,0.055,29.678,51.6,0.0,5.5,0.975,0.02625,0.9625,17.885
10176,0.0,0.0726,29.823,62.9,0.0,5.7,0.9125,0.037083,,17.5
10177,0.0,0.0395,29.322,35.9,0.0052,3.0,0.93333334,0.008333,0.766667,12.175
10178,0.0,0.035099998,30.05,23.5,0.0,5.3,0.46521738,0.001,0.795833,8.7
10179,1.0,,,,,,0.8,0.013875,,15.829167
10180,0.0,0.0226,29.859,5.5,0.0,2.5,0.64166665,0.006708,0.620833,28.3
10181,0.0,0.0395,30.012,25.5,0.0,5.7,0.9818182,0.018958,0.516667,17.8
10182,0.0,0.0676,29.517,65.4,0.0502,4.7,0.8541667,0.005958,,10.8
10183,1.0,,,,,,0.50416666,0.047133,,17.8
10184,0.0,0.0506,29.955,36.9,0.00020000001,2.0,0.6041667,0.007375,,34.9
10185,0.0,0.0507,29.775,25.5,0.0,7.5,0.25,0.015083,,19.3
10186,1.0,0.0768,29.663,72.4,0.0,3.6,0.5541667,0.043167,0.591667,49.6
10187,0.0,0.045599997,29.317,45.5,0.0292,5.2,0.93333334,0.017167,0.4,8.1
10188,0.0,0.0759,29.601,68.3,0.0,3.3,0.51666665,0.035833,0.404167,24.6
10189,1.0,0.0695,29.814,63.2,0.0,1.9,0.90833336,0.024875,1.029167,12.2
10190,0.0,0.0096,29.824,-6.3,0.0,8.8,0.4125,0.022333,0.570833,8.3
10191,0.0,0.065,29.854,62.4,0.0,1.9,0.71666664,0.010125,0.620833,15.8
10192,0.0,0.042799998,30.064,38.0,0.0,1.0,0.54583335,0.005375,,29.775
10193,0.0,0.0379,29.997,31.6,0.0,1.8,0.5416667,0.009708,,18.9
10194,1.0,0.034599997,29.987,33.3,0.035,5.7,0.9791667,0.008875,0.5,17.6
10195,0.0,0.023,29.855,12.8,0.0,3.5,0.54583335,0.00775,0.945833,22.0
10196,0.0,0.0709,29.636,70.0,0.016099999,2.2,0.91818184,0.01725,1.104167,8.395833
10197,0.0,,,,0.0009999999,3.4,0.8625,0.00775,0.929167,16.2
10198,0.0,0.0539,29.704,31.3,0.0,5.7,0.2625,0.034792,,6.5
10199,0.0,0.0539,29.704,31.3,0.0,5.7,0.2625,0.034792,,6.5
10200,0.0,0.074599996,29.907,68.7,0.0,3.8,0.53913045,0.029417,0.1,15.5
10201,0.0,0.077599995,29.584,70.2,0.0,4.7,0.84583336,0.033667,0.554167,16.554167
10202,0.0,0.071,29.869,63.8,0.0,2.6,0.12083333,0.05725,0.165217,36.7875
10203,0.0,0.0713,29.85,61.5,0.0,1.8,0.8333333,0.039667,0.966667,31.0
10204,0.0,0.059299998,29.905,49.6,0.0,1.2,0.69166666,0.012333,0.891304,17.0
10205,0.0,0.0658,29.997,61.5,0.0009999999,1.0,0.675,0.039833,1.645833,10.929167
10206,0.0,0.040599998,29.978,39.4,0.0,1.2,0.44583333,0.007875,0.808333,12.1
10207,1.0,0.0686,29.706,60.4,0.0011999999,2.1,0.72083336,0.025583,0.891667,14.1
10208,0.0,0.062,29.877,51.1,0.0,5.4,0.75454545,0.023333,0.6625,13.1
10209,0.0,0.03181,29.872,25.45,0.0,1.7,0.525,0.005042,2.533333,14.445833
10210,1.0,0.0522,29.739,36.7,0.0,4.8,0.6375,0.025167,,11.1
10211,0.0,0.0759,29.601,68.3,0.0,3.3,0.51666665,0.035833,0.404167,24.6
10212,0.0,0.0779,29.912,70.6,0.0,3.3,0.70416665,0.019292,0.479167,20.4
10213,1.0,0.0383,30.253,27.4,0.0,1.9,0.64166665,0.0245,1.575,6.358333
10214,0.0,,,,0.0102,3.3,0.84583336,0.006722,1.108333,8.479167
10215,0.0,0.0376,29.904,31.5,0.0,1.2,0.37083334,0.00325,1.325,4.7
10216,1.0,0.0458,29.97,30.6,0.0,4.3,0.95416665,0.016583,1.383333,20.8
10217,1.0,0.0358,30.143,28.7,0.0,2.5,0.27916667,0.004533,,28.9
10218,0.0,0.0359,29.917,27.8,0.0,4.9,0.775,0.004667,,6.3
10219,0.0,,,,,,0.975,0.008542,1.156522,2.3
10220,0.0,0.068,29.838,63.9,0.0009999999,0.3,0.44583333,0.037958,0.682609,18.5
10221,0.0,,,,0.0009999999,3.4,0.8625,0.00775,0.929167,16.2
10222,0.0,0.0164,30.236,1.5,0.0,1.3,0.67083335,0.012833,,3.8875
10223,0.0,0.080199994,29.704,70.5,0.0,1.8,0.575,0.040375,,24.4
10224,0.0,0.0466,29.961,26.5,0.0,6.3,0.90416664,0.023917,,8.2
10225,1.0,0.0164,30.181,-1.2,0.0,11.4,0.24583334,0.026667,0.675,7.1
10226,1.0,0.0224,29.88,16.8,0.0056000003,2.7,0.74583334,0.01525,,10.141667
10227,1.0,0.028,30.221,14.2,0.0,2.0,0.5565217,0.021625,0.945833,5.858333
10228,1.0,0.0667,29.79,57.4,0.0,3.2,0.28333333,0.018292,0.4375,8.5
10229,1.0,0.033099998,30.135,30.7,0.0,0.8,0.11666667,0.003579,,31.5
10230,0.0,0.0426,29.994,28.6,0.0,2.7,0.625,0.014958,0.825,24.9
10231,0.0,0.0509,29.996,50.1,0.0009999999,5.5,1.0,0.004,0.516667,2.283333
10232,0.0,0.0701,29.655,64.3,0.0,1.9,0.41666666,0.032167,0.616667,23.4
10233,1.0,0.0759,29.675,72.8,0.0009999999,1.1,0.9291667,0.011083,1.3125,8.6
10234,0.0,0.031,30.063,16.2,0.0,5.4,0.20833333,0.018125,,13.1
10235,0.0,0.0328,30.128,29.4,0.003,2.9,0.49166667,0.009667,,10.720833
10236,0.0,0.0645,29.969,57.8,0.0,3.0,0.77916664,0.009083,0.366667,5.7
10237,0.0,0.0597,29.859,50.5,0.0,0.9,0.59166664,0.021083,0.420833,21.470833
10238,0.0,0.0395,30.123,24.8,0.0,0.8,0.3125,0.024208,,15.479167
10239,0.0,0.0675,29.924,60.9,0.0,0.9,0.59166664,0.023167,1.1625,15.183333
10240,0.0,0.052,30.11,46.5,0.0,0.5,0.2,0.009,2.358333,29.420834
10241,0.0,0.0686,29.706,60.4,0.0011999999,2.1,0.72083336,0.025583,0.891667,14.1
10242,0.0,0.0677,29.625,52.6,0.0,6.3,0.5083333,0.039708,0.458333,16.675
10243,0.0,0.0688,29.953,63.4,0.0,1.3,0.22083333,0.031375,0.633333,16.4
10244,0.0,0.0672,29.855,57.0,0.0,2.6,0.40833333,0.020625,0.525,16.6
10245,0.0,0.0707,29.841,66.8,0.0,6.1,0.7916667,0.026375,,11.626087
10246,0.0,0.0725,29.93,63.7,0.0,4.2,0.4125,0.051792,,22.5
10247,0.0,0.0642,30.001,56.5,0.0,0.7,0.2,0.027125,,10.8
10248,0.0,0.0302,29.573,22.1,0.0009999999,6.5,0.65833336,0.013292,,27.5
10249,1.0,0.0641,29.796,54.2,0.0,3.3,0.37083334,0.042083,0.570833,9.391667
10250,0.0,0.055099998,29.64,53.3,0.0101,2.1,0.8833333,0.011333,0.620833,8.557143
10251,1.0,0.0605,29.903,54.6,0.0,1.0,0.65652174,0.041292,,23.5
10252,0.0,0.067099996,29.832,48.0,0.00020000001,1.8,0.3375,0.036167,,24.7
10253,0.0,0.0726,29.823,62.9,0.0,5.7,0.9125,0.037083,,17.5
10254,0.0,0.030299999,29.471,25.7,0.0045,0.9,0.9916667,0.008792,,33.9
10255,0.0,0.0681,29.729,56.4,0.0,3.9,0.2826087,0.026375,0.345833,10.9
10256,0.0,0.0433,29.83,27.6,0.0,7.3,0.079166666,0.018208,,4.6
10257,1.0,,,,,,0.39166668,0.009542,0.6125,15.8
10258,1.0,0.070599996,29.804,65.9,0.0009999999,2.9,0.75,0.042375,,25.9
10259,0.0,0.035299998,29.966,21.9,0.0022,1.2,1.0,0.003929,,8.233333
10260,0.0,0.0335,29.653,14.5,0.0,8.7,0.7,0.023792,0.45,9.6
10261,0.0,0.078,29.772,73.8,0.0,1.9,0.8666667,0.040833,0.570833,33.9
10262,0.0,0.0719,29.702,65.6,0.0,3.0,0.5375,0.039833,0.666667,16.670834
10263,0.0,0.060599998,30.041,53.9,0.0,2.0,0.34583333,0.027208,1.191667,9.9
10264,0.0,0.03769,30.063,21.25,0.0,2.7,0.64166665,0.0233,0.983333,22.95
10265,0.0,0.0687,29.849,61.5,0.000100000005,2.8,0.9916667,0.00925,0.941667,8.6
10266,0.0,,,,0.0661,7.6,1.0,0.016625,0.8875,6.908696
10267,0.0,0.0362,29.954,32.2,0.0,0.9,0.62916666,0.012958,0.454167,23.6
10268,0.0,0.043,29.895,29.4,0.0,4.2,0.6333333,0.013458,1.258333,3.4
10269,0.0,0.0226,29.859,5.5,0.0,2.5,0.64166665,0.006708,0.620833,28.3
10270,0.0,0.038790002,29.581,35.12,0.0432,8.7,0.90833336,0.024417,0.933333,2.8
10271,0.0,0.0803,29.695,66.1,0.0,2.9,0.43636364,0.053542,,26.4
10272,0.0,0.0599,29.629,59.2,0.0019999999,0.6,0.9136364,0.015167,1.130435,23.7
10273,0.0,0.0803,29.695,66.1,0.0,2.9,0.43636364,0.053542,,26.4
10274,0.0,0.0544,30.058,39.3,0.0,7.7,0.425,0.016292,1.0,1.9
10275,0.0,0.0611,29.721,49.6,0.0,5.4,0.3625,0.022417,,6.8
10276,1.0,0.0487,29.767,43.0,0.0009999999,2.7,0.26363635,0.007833,,6.679167
10277,0.0,0.0774,29.691,64.8,0.0,3.6,0.25,0.032458,0.395833,13.8
10278,1.0,0.072,29.713,65.1,0.0212,3.9,0.76842105,0.024417,0.554167,18.325
10279,0.0,0.054599997,29.926,45.2,0.0,3.5,0.7916667,0.004708,,8.441667
10280,0.0,0.0575,29.81,40.3,0.0,9.0,0.1625,0.019917,,7.0
10281,0.0,0.0561,29.754,53.6,0.0011999999,4.5,0.9166667,0.003708,0.725,20.6
10282,0.0,0.0626,29.797,48.3,0.0,1.4,0.2625,0.04,,20.4
10283,1.0,0.0525,30.075,44.9,0.00020000001,12.1,1.0,0.012,0.379167,3.941667
10284,0.0,0.0063,30.038,-10.6,0.0,4.2,0.55833334,0.015667,1.0125,9.091667
10285,0.0,0.0431,29.687,38.1,0.0,3.8,0.35,0.01075,0.795833,10.958333
10286,1.0,0.0667,29.857,62.8,0.0111,2.1,0.825,0.019333,0.986957,6.6
10287,0.0,0.0649,29.892,57.2,0.0,2.3,0.23333333,0.014167,0.341667,9.1
10288,0.0,0.03893,30.07,29.98,0.0,1.2,0.5625,0.027708,0.883333,7.5
10289,0.0,0.067,29.975,61.9,0.0,3.0,0.8041667,0.015625,1.304167,11.75
10290,0.0,0.06730001,29.962,57.7,0.0,3.6,0.68333334,0.026917,0.7375,11.0
10291,0.0,0.0653,29.977,51.3,0.0,1.7,0.65,0.025875,,8.616667
10292,0.0,0.0439,29.64,30.5,0.0,6.5,0.8125,0.010875,0.541667,11.5
10293,0.0,0.0582,29.978,51.9,0.00040000002,5.7,0.94166666,0.009042,2.0875,3.9
10294,1.0,0.042400002,29.984,26.5,0.0,6.3,0.079166666,0.013583,,8.5125
10295,1.0,0.082,29.69,66.9,0.0,1.2,0.6125,0.043625,0.583333,48.8
10296,0.0,0.0701,29.566,68.1,0.112,9.5,0.79583335,0.01925,0.608696,7.4
10297,0.0,0.06519999,30.078,61.4,0.0,1.5,0.425,0.02625,0.866667,5.1
10298,0.0,0.0544,30.058,39.3,0.0,7.7,0.425,0.016292,1.0,1.9
10299,0.0,0.0719,29.702,65.6,0.0,3.0,0.5375,0.039833,0.666667,16.670834
10300,0.0,0.0615,29.828,53.7,0.0,0.8,0.4125,0.035083,1.545833,13.929167
10301,1.0,0.0348,29.71,23.9,0.00040000002,6.4,0.84166664,0.018,1.429167,8.295833
10302,0.0,0.0705,29.88,47.4,0.0,1.7,0.475,0.048208,,40.4
10303,1.0,0.0149,30.236,-1.4,0.0,6.2,0.8541667,0.007208,0.670833,27.7
10304,0.0,0.0509,29.996,50.1,0.0009999999,5.5,1.0,0.004,0.516667,2.283333
10305,0.0,0.066,29.953,56.2,0.0,3.2,0.24166666,0.017708,,11.3
10306,0.0,0.027299998,29.65,22.67,0.000100000005,2.7,1.0,0.002556,2.408333,15.8
10307,1.0,0.0244,29.749,13.4,0.0009999999,4.1,0.7875,0.005375,,6.0
10308,0.0,0.0502,29.517,48.2,0.062099997,5.5,0.94166666,0.012,0.954167,32.9
10309,1.0,0.0135,29.506,-1.9,0.0,5.6,0.6166667,0.016167,0.475,8.5
10310,0.0,0.052,30.11,46.5,0.0,0.5,0.2,0.009,2.358333,29.420834
10311,0.0,0.0192,30.01,5.4,0.0,6.8,0.53333336,0.007458,0.677273,4.6
10312,0.0,0.022,29.871,10.9,0.0,3.4,0.74583334,0.012917,0.708333,16.1
10313,0.0,0.0641,29.863,57.2,0.0,1.3,0.725,0.024292,,31.3
10314,0.0,0.0365,29.873,22.2,0.0,6.4,0.5125,0.01775,0.666667,11.6
10315,0.0,0.053799998,30.218,47.8,0.0009999999,1.0,0.275,0.020917,1.245833,6.3375
10316,0.0,0.062,29.78,56.1,0.0,2.1,0.06666667,0.028583,,35.3
10317,0.0,0.0487,29.944,44.0,0.0,2.3,0.375,0.019042,,16.1
10318,0.0,0.0357,29.67,,0.029,5.5,0.9826087,0.003417,1.520833,10.3
10319,0.0,0.0629,29.822,54.9,0.0,2.9,0.325,0.013458,,8.879167
10320,0.0,0.078,29.772,73.8,0.0,1.9,0.8666667,0.040833,0.570833,33.9
10321,0.0,0.0453,30.142,43.1,0.0,4.1,1.0,0.011833,1.491667,20.8
10322,0.0,0.0583,29.815,54.6,0.0,0.9,0.7416667,0.013667,,21.8
10323,0.0,0.0486,29.771,41.4,0.000100000005,0.6,0.62916666,0.032083,2.583333,17.3
10324,1.0,0.057099998,29.656,55.1,0.0141,3.0,0.98333335,0.018292,0.704167,5.8
10325,0.0,0.0639,29.847,59.3,0.0,3.4,0.6434783,0.017958,1.295833,8.891667
10326,1.0,0.0478,29.685,30.1,0.0009999999,10.3,0.46666667,0.034,0.625,7.4
10327,0.0,0.0207,30.278,9.3,0.0,1.6,0.22608696,0.00525,1.095833,10.945833
10328,0.0,0.0716,29.797,63.7,0.0,3.0,0.25416666,0.033083,,16.3
10329,0.0,0.0676,29.775,59.8,0.0,2.1,0.54583335,0.0108,0.518182,39.8
10330,0.0,0.0509,29.996,50.1,0.0009999999,5.5,1.0,0.004,0.516667,2.283333
10331,0.0,0.073800005,29.694,68.8,0.0011,2.0,0.47916666,0.0315,0.633333,20.9
10332,0.0,0.0362,29.954,32.2,0.0,0.9,0.62916666,0.012958,0.454167,23.6
10333,0.0,0.0635,29.602,45.3,0.0,3.7,0.47916666,0.02875,0.645833,13.8
10334,0.0,0.0487,29.859,36.8,0.0,5.2,0.49583334,0.010958,1.1,7.920833
10335,0.0,0.067099996,29.738,61.3,0.0,2.4,0.84583336,0.018917,1.1,28.7
10336,0.0,0.0477,29.779,39.49,0.0241,7.6,0.82916665,0.026412,0.920833,18.1
10337,0.0,0.06519999,29.604,53.6,0.0,4.0,0.3478261,0.01925,,8.8
10338,0.0,0.0345,30.045,24.4,0.0,1.2,0.75416666,0.0025,0.966667,24.1
10339,0.0,0.04,29.892,22.8,0.0,2.5,0.4375,0.017708,0.608333,17.6
10340,0.0,0.0387,29.787,25.6,0.000100000005,6.3,1.0,0.006542,0.461538,2.475
10341,0.0,0.0486,29.608,45.2,0.0,3.2,0.5416667,0.008792,0.7125,12.3
10342,1.0,0.0358,30.143,28.7,0.0,2.5,0.27916667,0.004533,,28.9
10343,0.0,0.0359,29.335,34.2,0.0009999999,0.7,0.47916666,0.00675,,35.6
10344,0.0,0.0502,29.722,45.7,0.0,2.4,0.6,0.00725,,10.9
10345,0.0,0.0445,29.697,40.8,0.0,0.9,0.6375,0.00325,1.108333,10.8
10346,1.0,,,,0.0009999999,3.4,0.8625,0.00775,0.929167,16.2
10347,0.0,0.040599998,29.978,39.4,0.0,1.2,0.44583333,0.007875,0.808333,12.1
10348,1.0,0.04,30.231,33.5,0.0,4.4,0.65,0.005292,0.895833,25.1
10349,0.0,0.049,30.012,47.9,0.0009999999,1.1,0.38333333,0.0075,1.125,30.8
10350,0.0,0.071,29.668,58.9,0.0,7.9,0.37083334,0.022208,0.445833,4.242857
10351,0.0,0.0542,30.025,51.0,0.0009999999,3.3,1.0,0.009583,1.86087,7.1
10352,1.0,0.0583,29.815,54.6,0.0,0.9,0.7416667,0.013667,,21.8
10353,0.0,0.0451,29.835,28.4,0.0,1.1,0.3625,0.028667,,15.991667
10354,0.0,0.0768,29.725,70.8,0.0,5.5,0.57916665,0.033333,,21.2
10355,0.0,0.0544,30.058,39.3,0.0,7.7,0.425,0.016292,1.0,1.9
10356,0.0,0.0272,29.86,17.3,0.0,1.2,0.6666667,0.008208,1.165217,22.7
10357,0.0,0.0739,29.862,68.7,0.0,1.9,0.2625,0.034958,0.6375,35.2625
10358,0.0,0.0296,30.044,23.2,0.0,6.0,0.99130434,0.003042,1.133333,32.6
10359,0.0,,29.377,,0.0011,3.8,0.71666664,0.013125,0.7625,13.1
10360,1.0,0.0359,29.853,27.5,0.0,1.0,0.8208333,0.005458,1.1375,24.9
10361,0.0,0.037299998,29.662,20.5,0.0,14.1,0.325,0.00725,0.566667,5.529167
10362,0.0,0.0739,29.878,67.6,0.0,3.4,0.36666667,0.040208,0.504167,19.3
10363,0.0,0.025899999,29.732,18.2,0.0011999999,4.5,0.9916667,0.001,0.9875,34.3
10364,0.0,0.0384,29.636,34.8,0.155,16.8,1.0,0.019583,,12.6
10365,0.0,0.026899999,30.199,24.8,0.0,0.0,0.6375,0.004167,,31.7
10366,0.0,0.0508,29.848,41.3,0.0009999999,2.1,0.5208333,0.021083,0.704167,11.6
10367,0.0,0.0387,29.871,21.6,0.0,4.5,0.57916665,0.017625,1.1375,8.0
10368,0.0,0.0613,29.786,52.9,0.000100000005,2.9,0.85,0.028375,0.804167,17.142857
10369,0.0,0.0542,29.726,50.8,0.000100000005,1.8,0.96666664,0.008571,0.804167,10.1
10370,0.0,0.0498,29.989,46.3,0.0,0.0,0.93333334,0.0015,4.3375,54.4
10371,0.0,0.075,29.761,70.8,0.050100002,13.3,0.65652174,0.0285,0.65,6.654167
10372,0.0,0.0638,29.818,57.5,0.0019999999,4.2,0.45,0.027042,0.6625,12.6
10373,1.0,0.0286,29.971,15.2,0.0,3.9,0.5083333,0.006583,0.6125,14.8
10374,1.0,0.074099995,29.755,71.0,0.0,1.4,0.9,0.017417,,17.2
10375,0.0,0.0465,29.519,37.3,0.0,1.5,0.55,0.02375,0.775,13.5
10376,0.0,0.036599997,29.44,34.2,0.08,5.6,0.7916667,0.004333,,17.3
10377,0.0,0.0161,29.691,-2.7,0.0009999999,13.6,0.35833332,0.023958,0.55,8.8
10378,0.0,0.0374,29.869,27.4,0.0,3.4,0.64166665,0.021875,,12.175
10379,0.0,0.0637,29.974,55.1,0.0009999999,1.1,0.34583333,0.034833,0.975,10.6
10380,1.0,,29.834,,0.0262,4.7,1.0,0.011083,1.520833,2.654167
10381,0.0,0.0704,29.569,66.0,0.0,1.4,0.53636366,0.038125,,30.6
10382,1.0,0.0455,29.479,41.6,0.0,5.0,0.85833335,0.001583,0.670833,6.7
10383,0.0,0.0623,29.539,61.2,0.0009999999,0.7,0.4875,0.012208,,4.3
10384,0.0,0.056,29.852,41.2,0.0,4.6,0.7125,0.011875,,18.4
10385,1.0,0.0487,29.767,43.0,0.0009999999,2.7,0.26363635,0.007833,,6.679167
10386,0.0,0.0337,29.764,33.4,0.035,3.4,1.0,0.003,,1.2
10387,0.0,0.070599996,29.804,65.9,0.0009999999,2.9,0.75,0.042375,,25.9
10388,0.0,0.0726,29.64,59.1,0.000100000005,7.2,0.3875,0.015,0.254167,5.7
10389,1.0,0.069400005,29.786,62.2,0.00020000001,1.8,0.74583334,0.025708,0.933333,12.679167
10390,0.0,0.0672,29.536,56.5,0.0,5.8,0.40416667,0.02125,0.641667,16.4
10391,0.0,0.0629,29.822,54.9,0.0,2.9,0.325,0.013458,,8.879167
10392,0.0,0.0704,29.707,64.5,0.0009999999,2.8,0.7125,0.027167,,23.1
10393,0.0,0.0719,29.702,65.6,0.0,3.0,0.5375,0.039833,0.666667,16.670834
10394,0.0,0.0188,30.194,6.8,0.0,1.6,0.0,0.008083,0.625,0.8
10395,1.0,0.058,29.651,53.5,0.0009999999,3.1,1.0,0.017958,1.229167,11.9
10396,1.0,0.0761,29.621,69.9,0.0,0.9,0.7708333,0.033625,0.704167,44.3
10397,0.0,0.0638,29.818,57.5,0.0019999999,4.2,0.45,0.027042,0.6625,12.6
10398,0.0,0.0658,29.997,61.5,0.0009999999,1.0,0.675,0.039833,1.645833,10.929167
10399,0.0,0.0599,29.619,50.5,0.0,3.5,0.4875,0.02425,,16.991667
10400,0.0,0.0725,29.697,69.2,0.021,2.9,0.8521739,0.03375,0.529167,11.8
10401,0.0,0.033400003,30.308,26.7,0.0,1.3,0.2625,0.009083,,13.4
10402,0.0,0.0627,29.914,57.5,0.0,1.8,0.6125,0.0325,0.566667,16.0
10403,0.0,0.042,29.636,30.7,0.0,4.3,0.8333333,0.004958,,15.141667
10404,0.0,0.072900005,29.792,67.4,0.0,3.2,0.7291667,0.038458,,28.6
10405,0.0,0.020399999,29.566,6.7,0.0,8.8,0.29583332,0.012167,0.45,8.0375
10406,0.0,,,,,,0.37083334,0.033,,22.9
10407,0.0,0.0722,29.811,70.0,0.0009999999,0.9,0.7416667,0.034833,1.05,12.2
10408,0.0,0.0189,29.62,14.9,0.0013,0.7,0.59166664,0.017708,0.6375,10.554167
10409,0.0,0.0451,29.835,28.4,0.0,1.1,0.3625,0.028667,,15.991667
10410,0.0,0.04,30.454,31.3,0.0,1.4,0.31666666,0.007333,1.566667,5.295833
10411,0.0,0.0522,29.739,36.7,0.0,4.8,0.6375,0.025167,,11.1
10412,0.0,0.0477,29.779,39.49,0.0241,7.6,0.82916665,0.026412,0.920833,18.1
10413,0.0,0.0509,29.996,50.1,0.0009999999,5.5,1.0,0.004,0.516667,2.283333
10414,0.0,0.0545,29.921,53.3,0.0019999999,6.0,1.0,0.008542,,20.8
10415,0.0,0.069199994,29.889,63.7,0.0032,7.4,0.9583333,0.015708,,16.708332
10416,0.0,0.0766,30.033,73.1,0.0,0.9,0.7625,0.025625,0.754167,41.0
10417,0.0,0.0665,29.644,55.9,0.0,1.9,0.675,0.036875,0.791667,9.5
10418,0.0,0.055099998,29.64,53.3,0.0101,2.1,0.8833333,0.011333,0.620833,8.557143
10419,0.0,0.0753,29.877,61.9,0.0,0.9,0.6791667,0.021083,0.570833,24.7
10420,1.0,0.0244,29.749,13.4,0.0009999999,4.1,0.7875,0.005375,,6.0
10421,0.0,0.0196,29.951,3.0,0.0,12.1,0.3,0.016042,0.425,7.2
10422,0.0,0.0139,30.154,10.3,0.0,0.0,0.20416667,0.00575,,15.170833
10423,1.0,0.034599997,29.987,33.3,0.035,5.7,0.9791667,0.008875,0.5,17.6
10424,0.0,0.066199996,29.917,56.1,0.0,2.2,0.27916667,0.031917,0.720833,14.104167
10425,1.0,0.0522,29.739,36.7,0.0,4.8,0.6375,0.025167,,11.1
10426,0.0,0.0357,29.67,,0.029,5.5,0.9826087,0.003417,1.520833,10.3
10427,1.0,0.0307,29.802,24.7,0.0,1.5,0.85,0.023125,,19.0
10428,0.0,0.0387,30.054,35.2,0.0342,6.6,0.975,0.014833,0.533333,13.3
10429,0.0,0.0628,30.023,47.2,0.0,4.0,0.39166668,0.027208,,3.9
10430,0.0,0.044400003,29.938,34.1,0.0,1.0,0.51666665,0.004167,2.0125,14.1
10431,0.0,0.0281,29.84,21.3,0.003,2.9,0.5208333,0.008292,0.6,10.4
10432,0.0,0.0395,30.123,24.8,0.0,0.8,0.3125,0.024208,,15.479167
10433,0.0,0.054,30.107,38.3,0.0,4.4,0.6666667,0.03425,0.4875,13.6
10434,0.0,0.0418,29.911,25.4,0.0,0.4,0.975,0.004417,0.713043,17.0
10435,0.0,0.0261,29.968,3.4,0.0019999999,7.9,0.02173913,0.024875,0.5875,5.2
10436,0.0,0.0575,29.996,52.8,0.0,2.7,0.525,0.019333,0.773913,14.26087
10437,0.0,0.0245,29.857,17.9,0.0,1.9,0.47826087,0.01175,1.0625,16.1
10438,0.0,0.0544,30.058,39.3,0.0,7.7,0.425,0.016292,1.0,1.9
10439,0.0,0.0276,29.511,18.8,0.0006,8.8,0.9882353,0.016375,0.7375,10.0
10440,0.0,0.0488,29.748,36.9,0.0,4.7,0.43333334,0.01225,0.508333,7.291667
10441,0.0,0.0493,29.763,34.1,0.0,6.8,0.9,0.026667,1.316667,3.5
10442,0.0,0.020399999,29.566,6.7,0.0,8.8,0.29583332,0.012167,0.45,8.0375
